Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2012-08-16,631.21,636.76,630.5,636.34,9090500.0,0.0,1.0,81.796136783082,82.515340469884,81.704130545671,82.460914244936,63633500.0
2012-08-17,640.0,648.19,638.81,648.11,15812900.0,0.0,1.0,82.935199919476,83.996511305946,82.780992282126,83.986144405956,110690300.0
2012-08-20,650.01,665.15,649.9,665.15,21906600.0,0.0,1.0,84.232358280717,86.194294103812,84.21810379323,86.194294103812,153346200.0
2012-08-21,670.82,674.88,650.33,656.062,29025700.0,0.0,1.0,86.929048140598,87.455168315087,84.273825880676,85.016614264955,203179900.0
2012-08-22,654.42,669.0,648.11,668.87,20190100.0,0.0,1.0,84.803833642662,86.693201165827,83.986144405956,86.676354953344,141330700.0
2012-08-23,666.11,669.9,661.15,662.63,15004600.0,0.0,1.0,86.318696903691,86.809828790714,85.675949104315,85.867736754129,105032200.0
2012-08-24,659.51,669.48,655.55,663.222,15619300.0,0.0,1.0,85.463427654521,86.755402565767,84.95026610502,85.944451814054,109335100.0
2012-08-27,679.99,680.87,673.54,675.68,15250300.0,0.0,1.0,88.117354051945,88.231389951834,87.281522740256,87.558837314987,106752100.0
2012-08-28,674.9773,676.1,670.673,674.8,9550600.0,0.0,1.0,87.4677770572,87.613263539934,86.909998961867,87.444801415098,66854200.0
2012-08-29,675.25,677.67,672.6,673.466,7243100.0,0.0,1.0,87.503115227541,87.816713952236,87.159711665374,87.271933357765,50701700.0
2012-08-30,670.64,671.554,662.853,663.868,10810700.0,0.0,1.0,86.905722615621,87.024164448006,85.896634487851,86.028164531473,75674900.0
2012-08-31,667.25,668.6,657.25,665.24,12082900.0,0.0,1.0,86.466425228547,86.641366665878,85.170562729806,86.2059568663,84580300.0
2012-09-04,665.76,675.14,664.5,674.97,13139000.0,0.0,1.0,86.273341716235,87.488860740055,86.110063041393,87.466831077576,91973000.0
2012-09-05,675.57,676.35,669.6,670.23,12013400.0,0.0,1.0,87.544582827501,87.645660102402,86.770952915752,86.852592253173,84093800.0
2012-09-06,673.17,678.29,670.8,676.27,13971300.0,0.0,1.0,87.233575827803,87.897057427158,86.926456415601,87.635293202413,97799100.0
2012-09-07,678.05,682.48,675.77,680.44,11773800.0,0.0,1.0,87.865956727189,88.440023814131,87.570500077475,88.175667864388,82416600.0
2012-09-10,680.45,683.29,662.1,662.74,17428500.0,0.0,1.0,88.176963726887,88.544988676529,85.799056041695,85.881991241615,121999500.0
2012-09-11,665.11,670.1,656.5,660.59,17999400.0,0.0,1.0,86.189110653817,86.835746040689,85.0733730424,85.603380804385,125995800.0
2012-09-12,666.85,669.9,656.0,669.79,25436900.0,0.0,1.0,86.414590728598,86.809828790714,85.008579917463,86.795574303228,178058300.0
2012-09-13,677.37,685.5,674.77,682.98,21370000.0,0.0,1.0,87.777838077274,88.831374288751,87.440913827601,88.504816939068,149590000.0
2012-09-14,689.955,696.98,687.89,691.28,21445500.0,0.0,1.0,89.408681031941,90.319024437307,89.141085425951,89.580382813024,150118500.0
2012-09-17,699.35,699.8,694.61,699.781,14215400.0,0.0,1.0,90.626143849509,90.684457661952,90.011905025105,90.681995523204,99507800.0
2012-09-18,699.88,702.33,696.42,701.91,13339400.0,0.0,1.0,90.694824561942,91.012310874134,90.246456137377,90.957884649187,93375800.0
2012-09-19,700.26,703.99,699.57,702.1,11674100.0,0.0,1.0,90.744067336894,91.227424048925,90.654652824481,90.982506036663,81718700.0
2012-09-20,699.16,700.06,693.62,698.7,12020300.0,0.0,1.0,90.601522462033,90.718150086919,89.88361463773,90.54191278709,84142100.0
2012-09-21,702.41,705.07,699.3617,700.095,20413900.0,0.0,1.0,91.022677774124,91.367377198789,90.627660008632,90.722685605665,142897300.0
2012-09-24,686.86,695.12,683.0,690.79,22848800.0,0.0,1.0,89.00761158858,90.077994012541,88.507408664066,89.516885550586,159941600.0
2012-09-25,688.26,692.78,673.0,673.54,18528200.0,0.0,1.0,89.189032338404,89.774762187835,87.211546165324,87.281522740256,129697400.0
2012-09-26,668.74,672.69,661.2,665.18,20589400.0,0.0,1.0,86.65950874086,87.171374427863,85.682428416809,86.198181691308,144125800.0
2012-09-27,664.29,682.17,660.35,681.32,21217500.0,0.0,1.0,86.08284992892,88.39985207667,85.572280104416,88.289703764277,148522500.0
2012-09-28,678.75,681.11,666.75,667.105,19111100.0,0.0,1.0,87.956667102101,88.262490651804,86.40163210361,86.447635222316,133777700.0
2012-10-01,671.5,676.75,656.5,659.39,19414100.0,0.0,1.0,87.017166790513,87.697494602352,85.0733730424,85.447877304536,135898700.0
2012-10-02,661.81,666.35,650.65,661.31,22428300.0,0.0,1.0,85.761476029232,86.349797603661,84.315293480636,85.696682904295,156998100.0
2012-10-03,664.86,671.86,662.63,671.45,15152900.0,0.0,1.0,86.156714091348,87.063817840467,85.867736754129,87.010687478019,106070300.0
2012-10-04,671.25,674.25,665.55,666.8,13240200.0,0.0,1.0,86.984770228044,87.373528977667,86.246128603761,86.408111416104,92681400.0
2012-10-05,665.2,666.0,651.28,652.59,21214500.0,0.0,1.0,86.200773416305,86.304442416205,84.396932818057,84.566690805392,148501500.0
2012-10-08,646.88,647.56,636.11,638.17,22785500.0,0.0,1.0,83.82675331861,83.914871968525,82.431109407465,82.698057082206,159498500.0
2012-10-09,638.65,640.49,623.55,635.85,29949900.0,0.0,1.0,82.760258482146,82.998697181914,80.803506109046,82.397416982498,209649300.0
2012-10-10,639.74,644.98,637.0,640.91,18227000.0,0.0,1.0,82.901507494509,83.580539443849,82.546441169853,83.053123406862,127589000.0
2012-10-11,646.5,647.2,628.1,628.1,19502900.0,0.0,1.0,83.777510543658,83.86822091857,81.393123545973,81.393123545973,136520300.0
2012-10-12,629.56,635.38,625.3,629.714,16429100.0,0.0,1.0,81.58231947079,82.336511445057,81.030282046326,81.60227575327,115003700.0
2012-10-15,632.35,635.13,623.85,634.76,15446500.0,0.0,1.0,81.943865107939,82.304114882589,80.842381984008,82.256167970135,108125500.0
2012-10-16,635.34,650.3,631.0,649.7925,19634700.0,0.0,1.0,82.331327995062,84.26993829318,81.768923670608,84.204173271369,137442900.0
2012-10-17,648.87,652.79,644.0,644.6136,13894200.0,0.0,1.0,84.08462995586,84.592608055367,83.453544918973,83.533059041896,97259400.0
2012-10-18,639.59,642.06,630.0,632.64,17022300.0,0.0,1.0,82.882069557028,83.202147594217,81.639337420734,81.981445120402,119156100.0
2012-10-19,631.05,631.77,609.62,609.84,26574500.0,0.0,1.0,81.775402983102,81.868705083011,78.998369648298,79.026878623271,186021500.0
2012-10-22,612.42,635.38,610.76,634.03,19526100.0,0.0,1.0,79.361211147946,82.336511445057,79.146097973155,82.161570007727,136682700.0
2012-10-23,631.0,633.9,611.7,613.3554,25255200.0,0.0,1.0,81.768923670608,82.144723795243,79.267909048037,79.482426126078,176786400.0
2012-10-24,621.44,626.55,610.64,616.83,19947400.0,0.0,1.0,80.530079121811,81.192264858668,79.13054762317,79.932686509891,139631800.0
2012-10-25,620.0,622.0,605.55,609.538,23440200.0,0.0,1.0,80.343474921992,80.602647421741,78.47095361131,78.987743575809,164081400.0
2012-10-26,609.43,614.0,591.0,604.0,36372600.0,0.0,1.0,78.973748260822,79.565957422747,76.585473675641,78.270094924005,254608200.0
2012-10-31,594.88,601.96,587.7,595.32,18214400.0,0.0,1.0,77.088268325153,78.005738974262,76.157839051056,77.145286275098,127500800.0
2012-11-01,598.22,603.0,594.17,596.5399,12903500.0,0.0,1.0,77.521086399733,78.140508674131,76.996262087742,77.303368541319,90324500.0
2012-11-02,595.89,596.95,574.75,576.8,21406200.0,0.0,1.0,77.219150437526,77.356511862392,74.479697115186,74.745348927428,149843400.0
2012-11-05,583.515,587.77,577.6,584.6211,18897700.0,0.0,1.0,75.615520595333,76.166910088548,74.849017927327,75.758855946319,132283900.0
2012-11-06,590.23,590.74,580.09,582.8495,13389900.0,0.0,1.0,76.485692263238,76.551781250674,75.171687689514,75.529280946042,93729300.0
2012-11-07,573.835,574.54,555.75,558.0019,28344600.0,2.65,1.0,74.714273209303,74.806065384079,72.359576073383,72.652777205834,198412200.0
2012-11-08,560.63,562.23,535.29,537.75,37719500.0,0.0,1.0,72.994960205166,73.203282871324,69.695649979886,70.015946079104,264036500.0
2012-11-09,540.42,554.88,533.72,547.06,33211200.0,0.0,1.0,70.363584528255,72.24630062366,69.491233363718,71.228123592812,232478400.0
2012-11-12,554.15,554.5,538.65,542.83,18421500.0,0.0,1.0,72.151253407225,72.196823990447,70.133127578818,70.677370544156,128950500.0
2012-11-13,538.91,550.48,536.36,542.898,19033900.0,0.0,1.0,70.166980012069,71.673413291725,69.834965762879,70.686224257468,133237300.0
2012-11-14,545.5,547.45,536.18,536.88,17041800.0,0.0,1.0,71.025008993308,71.278902242688,69.811529462936,69.90267062938,119292600.0
2012-11-15,537.53,539.5,522.62,525.62,28211100.0,0.0,1.0,69.987301712507,70.243798995214,68.045994867245,68.436599866292,197477700.0
2012-11-16,525.2,530.0,505.7501,527.678,45246200.0,0.0,1.0,68.381915166426,69.0068831649,65.849505776107,68.704554895638,316723400.0
2012-11-19,540.7097,567.5,539.88,565.73,29404200.0,0.0,1.0,70.401303950997,73.889445652983,70.293275628427,73.658988703545,205829400.0
2012-11-20,571.91,571.95,554.58,560.9134,22955500.0,0.0,1.0,74.463635001581,74.468843068235,72.207240123755,73.031859357409,160688500.0
2012-11-21,564.25,567.37,556.6,561.7,13321500.0,0.0,1.0,73.466290237349,73.872519436357,72.47024748978,73.134275988159,93250500.0
2012-11-23,567.17,572.0,562.6,571.5,9743800.0,0.0,1.0,73.846479103088,74.475353151553,73.251457487873,74.410252318378,68206600.0
2012-11-26,575.9,590.0,573.71,589.53,22520700.0,0.0,1.0,74.983139650313,76.818983145832,74.697998001009,76.757788362648,157644900.0
2012-11-27,589.55,590.42,580.1,584.78,19047500.0,0.0,1.0,76.760392395975,76.873667845699,75.529986648978,76.139330447491,133332500.0
2012-11-28,577.27,585.8,572.26,582.94,18602300.0,0.0,1.0,75.161515933211,76.272136147167,74.509205584803,75.899759381409,130216100.0
2012-11-29,590.215,594.25,585.25,589.36,18382100.0,0.0,1.0,76.846976504097,77.372340227815,76.200525230675,76.735654079369,128674700.0
2012-11-30,586.79,588.4,582.68,585.28,13975700.0,0.0,1.0,76.401035796852,76.610660479674,75.865906948158,76.204431280666,97829900.0
2012-12-03,593.65,594.59,585.5,586.19,13010000.0,0.0,1.0,77.294219228006,77.416608794374,76.233075647262,76.322914797043,91070000.0
2012-12-04,581.8,581.8,572.13,575.8454,19895300.0,0.0,1.0,75.751329481771,75.751329481771,74.492279368178,74.976030639331,139267100.0
2012-12-05,568.91,569.25,538.77,538.7923,37308500.0,0.0,1.0,74.073030002535,74.117298569093,70.14875177878,70.151655275939,261159500.0
2012-12-06,528.94,553.31,518.63,547.2445,42043300.0,0.0,1.0,68.86886939857,72.041884007492,67.526490218513,71.252145800253,294303100.0
2012-12-07,553.4,555.2,530.0,533.25,28108600.0,0.0,1.0,72.053602157464,72.287965156892,69.0068831649,69.430038580534,196760200.0
2012-12-10,525.0,538.51,521.58,529.8209,22517300.0,0.0,1.0,68.355874833156,70.114899345529,67.910585134243,68.983564046457,157621100.0
2012-12-11,539.77,549.56,537.37,541.388,21155200.0,0.0,1.0,70.278953445129,71.553627758684,69.966469445891,70.489619741281,148086400.0
2012-12-12,547.77,548.0,536.2701,539.0,17398000.0,0.0,1.0,71.320566775919,71.35051315918,69.823260633074,70.17869816204,121786000.0
2012-12-13,531.15,537.6399,525.8,529.69,22330700.0,0.0,1.0,69.156615081201,70.001610875639,68.460036166235,68.966520648332,156314900.0
2012-12-14,514.75,518.132,505.58,509.794,36056400.0,0.0,1.0,67.02130775308,67.461649788672,65.827358472661,66.376028294655,252394800.0
2012-12-17,508.93,520.0,501.23,518.83,27057400.0,0.0,1.0,66.263534054929,67.704866501411,65.260981224043,67.552530551783,189401800.0
2012-12-18,525.0,534.9,520.25,533.9,22345900.0,0.0,1.0,68.355874833156,69.64487133001,67.737416917999,69.514669663661,156421300.0
2012-12-19,531.47,533.7,525.5,526.31,16048900.0,0.0,1.0,69.198279614433,69.488629330391,68.42097566633,68.526439016073,112342300.0
2012-12-20,530.0,530.2,518.88,521.7302,17203200.0,0.0,1.0,69.0068831649,69.03292349817,67.559040635101,67.930141424528,120422400.0
2012-12-21,512.47,519.67,510.24,519.33,21295300.0,0.0,1.0,66.724447953804,67.661899951516,66.434098237846,67.617631384958,149067100.0
2012-12-24,520.35,524.25,518.71,520.168,6276900.0,0.0,1.0,67.750437084634,68.258223583394,67.536906351821,67.726740381358,43938300.0
2012-12-26,519.0,519.46,511.12,512.9995,10801300.0,0.0,1.0,67.574664835063,67.634557601583,66.548675704233,66.793389736136,75609100.0
2012-12-27,513.54,516.25,504.66,515.06,16254300.0,0.0,1.0,66.863763736798,67.216610252603,65.70757293962,67.061670269648,113780100.0
2012-12-28,510.29,514.48,508.12,509.5892,12652800.0,0.0,1.0,66.440608321164,66.986153303166,66.158070705187,66.349362993387,88569600.0
2012-12-31,510.53,535.4,509.0,532.1729,23553300.0,0.0,1.0,66.471856721088,69.709972163184,66.272648171574,69.28979836571,164873100.0
2013-01-02,553.82,555.0,541.63,549.03,20018500.0,0.0,1.0,72.10828685733,72.261924823622,70.521128544537,71.484620875519,140129500.0
2013-01-03,547.88,549.67,541.0,542.0959,12605900.0,0.0,1.0,71.334888959218,71.567949941982,70.439101494738,70.581789500889,88241300.0
2013-01-04,536.965,538.6299,525.8286,527.0,21226200.0,0.0,1.0,69.91373777102,70.130510525324,68.463759933892,68.616278165854,148583400.0
2013-01-07,522.0,529.3,515.2,523.9,17291300.0,0.0,1.0,67.965269834109,68.915741998456,67.079898502937,68.212653000172,121039100.0
2013-01-08,529.21,531.89,521.25,525.31,16382400.0,0.0,1.0,68.904023848484,69.252964314299,67.867618584348,68.396237349724,114676800.0
2013-01-09,522.5,525.0054,515.99,517.1,14557300.0,0.0,1.0,68.030370667284,68.356577922154,67.182757819352,67.327281669,101901100.0
2013-01-10,528.55,528.72,515.52,523.51,21469500.0,0.0,1.0,68.818090748694,68.840225031974,67.121563036168,68.161874350296,150286500.0
2013-01-11,521.0,525.32,519.02,520.3,12518100.0,0.0,1.0,67.83506816776,68.397539366387,67.57726886839,67.743927001316,87626700.0
2013-01-14,502.68,507.5,498.51,501.75,26221700.0,0.0,1.0,65.449773640249,66.077345672051,64.906832691574,65.328686090545,183551900.0
2013-01-15,498.3,498.99,483.38,485.92,31313300.0,0.0,1.0,64.879490341641,64.969329491422,62.936881479716,63.267593712242,219193100.0
2013-01-16,494.64,509.44,492.5,506.09,24671600.0,0.0,1.0,64.402952242804,66.329936904767,64.124320676818,65.893761322499,172701200.0
2013-01-17,510.31,510.75,502.03,502.68,16202800.0,0.0,1.0,66.443212354491,66.500501087684,65.365142557122,65.449773640249,113419600.0
2013-01-18,498.516,502.22,496.4,500.0,16890100.0,0.0,1.0,64.907613901572,65.389880873729,64.632107175578,65.100833174434,118230700.0
2013-01-22,504.56,507.88,496.63,504.77,16483800.0,0.0,1.0,65.694552772985,66.126822305263,64.662053558838,65.721895122918,115386600.0
2013-01-23,508.81,514.99,504.77,514.005,30768200.0,0.0,1.0,66.247909854968,67.052556153004,65.721895122918,66.92430751165,215377400.0
2013-01-24,460.0,465.73,450.25,450.5,52173300.0,0.0,1.0,59.892766520479,60.638822068658,58.623300273578,58.655850690165,365213100.0
2013-01-25,451.69,456.23,435.0,439.88,43143800.0,0.0,1.0,58.81079067312,59.401906238344,56.637724861758,57.27310899354,302006600.0
2013-01-28,437.825,453.21,435.86,449.83,28054200.0,0.0,1.0,57.005544569193,59.008697205971,56.749698294818,58.568615573711,196379400.0
2013-01-29,458.5,460.2,452.12,458.27,20398500.0,0.0,1.0,59.697464020956,59.918806853749,58.86677738965,59.667517637696,142789500.0
2013-01-30,457.0,462.6,454.5,456.83,14898400.0,0.0,1.0,59.502161521433,60.231290852986,59.176657355561,59.480027238153,104288800.0
2013-01-31,456.98,459.28,454.98,455.49,11404800.0,0.0,1.0,59.499557488106,59.799021320708,59.239154155408,59.305557005246,79833600.0
2013-02-01,459.11,459.48,448.35,453.62,19267300.0,0.0,1.0,59.776887037429,59.825061653978,58.375917107515,59.062079889174,134871100.0
2013-02-04,453.91,455.94,442.0,442.316,17039900.0,0.0,1.0,59.099838372415,59.364147755103,57.5491365262,57.590280252766,119279300.0
2013-02-05,444.05,459.74,442.22,457.844,20476700.0,0.0,1.0,57.816049942215,59.858914087229,57.577780892796,59.612051727831,143336900.0
2013-02-06,456.47,466.5,452.58,457.35,21203800.0,0.0,1.0,59.433154638268,60.739077351747,58.926670156171,59.547732104655,148426600.0
2013-02-07,463.25,470.0,454.12,468.22,25163600.0,2.65,1.0,60.657293926055,61.541129293569,59.461824754884,61.308058633692,176145200.0
2013-02-08,474.0,478.81,468.25,474.98,22612800.0,0.0,1.0,62.064883585429,62.694698121391,61.31198679088,62.193203386935,158289600.0
2013-02-11,476.5,484.94,473.25,479.93,18481800.0,0.0,1.0,62.392230017842,63.497351573667,61.966679655706,62.841349323112,129372600.0
2013-02-12,479.51,482.38,467.744,467.9,21751900.0,0.0,1.0,62.786355122467,63.162148826877,61.24573187296,61.266158290343,152263300.0
2013-02-13,467.21,473.64,463.22,467.01,16971700.0,0.0,1.0,61.175810674997,62.017745699162,60.653365768866,61.149622960404,118801900.0
2013-02-14,464.5199,471.64,464.02,466.59,12688400.0,0.0,1.0,60.823572819864,61.755868553232,60.758116627238,61.094628759759,88818800.0
2013-02-15,468.85,470.16,459.92,460.16,13990900.0,0.0,1.0,61.39054993466,61.562079465244,60.221268478082,60.252693735593,97936300.0
2013-02-19,461.1,462.73,453.85,459.99,15563700.0,0.0,1.0,60.37577599418,60.589205868113,59.426471340184,60.230434178189,108945900.0
2013-02-20,457.69,457.69,448.8,448.85,17010800.0,0.0,1.0,59.92927546037,59.92927546037,58.76523154671,58.771778475359,119075600.0
2013-02-21,446.0,449.17,442.82,446.06,15970800.0,0.0,1.0,58.398603542408,58.813678818708,57.982218880379,58.406459856786,111795600.0
2013-02-22,449.25,451.6,446.6,450.81,11809100.0,0.0,1.0,58.824153904545,59.131859551013,58.477166686187,59.02841807837,82663700.0
2013-02-25,453.85,455.12,442.57,442.8,13306400.0,0.0,1.0,59.426471340184,59.592763327849,57.949484237138,57.97960010892,93144800.0
2013-02-26,443.82,451.54,437.66,448.97,17910700.0,0.0,1.0,58.113157453345,59.124003236635,57.30657584388,58.787491104114,125374900.0
2013-02-27,448.43,452.44,440.65,444.57,20976800.0,0.0,1.0,58.716784274713,59.241847952303,57.698082177045,58.211361383068,146837600.0
2013-02-28,444.05,447.87,441.4,441.4,11518400.0,0.0,1.0,58.143273325126,58.643458673853,57.796286106769,57.796286106769,80628800.0
2013-03-01,438.0,438.1799,429.98,430.47,19730300.0,0.0,1.0,57.351094958688,57.374650807964,56.300967603508,56.365127504261,138112100.0
2013-03-04,427.8,428.1999,419.0,420.05,20812700.0,0.0,1.0,56.015521514445,56.067883849773,54.863262072352,55.000747573966,145688900.0
2013-03-05,421.48,435.19,420.75,431.144,22801200.0,0.0,1.0,55.187989733306,56.983157568656,55.092404575041,56.45338010244,159608400.0
2013-03-06,434.51,435.25,424.43,425.662,16437500.0,0.0,1.0,56.89411933904,56.991013883034,55.574258523552,55.735574845445,115062500.0
2013-03-07,424.5,432.01,421.06,430.582,16731200.0,0.0,1.0,55.58342422366,56.566772906627,55.13299553266,56.379792624433,117118400.0
2013-03-08,429.8,435.43,428.61,431.72,13981500.0,0.0,1.0,56.277398660375,57.014582826168,56.121581758546,56.528800720468,97870500.0
2013-03-11,429.7499,439.01,425.14,437.87,16937000.0,0.0,1.0,56.270838637869,57.483342917383,55.667224910358,57.334072944203,118559000.0
2013-03-12,435.6,438.88,427.57,428.43,16639700.0,0.0,1.0,57.036842383572,57.466320902897,55.985405642663,56.098012815413,116477900.0
2013-03-13,428.45,434.5,425.36,428.35,14483900.0,0.0,1.0,56.100631586872,56.89280995331,55.69603139641,56.087537729575,101387300.0
2013-03-14,432.83,434.64,430.45,432.5,10852700.0,0.0,1.0,56.674142536459,56.911141353525,56.362508732802,56.63093280738,75968900.0
2013-03-15,437.93,444.23,437.25,443.66,22998600.0,0.0,1.0,57.34192925858,58.16684226826,57.252891028964,58.09220728167,160990200.0
2013-03-18,441.45,457.46,441.2,455.72,21649900.0,0.0,1.0,57.802833035417,59.899159588588,57.770098392176,59.671326471629,151549300.0
2013-03-19,459.5,460.97,448.5,454.49,18813400.0,0.0,1.0,60.166274277436,60.358753979695,58.725949974821,59.510272026882,131693800.0
2013-03-20,457.42,457.63,449.59,452.08,11023600.0,0.0,1.0,59.893922045669,59.921419145992,58.868673019353,59.194710066036,77165200.0
2013-03-21,450.22,457.98,450.1,452.73,13687700.0,0.0,1.0,58.951164320321,59.96724764653,58.935451691565,59.279820138463,95813900.0
2013-03-22,454.58,462.1,453.11,461.91,14110900.0,0.0,1.0,59.522056498448,60.506714567145,59.32957679619,60.481836238282,98776300.0
2013-03-25,464.69,469.95,461.78,463.58,17897700.0,0.0,1.0,60.845845471125,61.534582364921,60.464814223797,60.700503655134,125283900.0
2013-03-26,465.44,465.8399,460.53,461.136,10510500.0,0.0,1.0,60.944049400849,60.996411736177,60.30114100759,60.380489782807,73573500.0
2013-03-27,456.46,456.8,450.7301,452.08,11829900.0,0.0,1.0,59.768221015623,59.812740130431,59.01795608639,59.194710066036,82809300.0
2013-03-28,449.82,451.819,441.62,442.66,15815700.0,0.0,1.0,58.898788891135,59.160535098492,57.825092592821,57.961268708705,110709900.0
2013-04-01,441.9,443.698,427.74,428.91,13919000.0,0.0,1.0,57.861755393252,58.097182947443,56.007665200067,56.160863330436,97433000.0
2013-04-02,427.6,438.14,426.4,429.792,18911400.0,0.0,1.0,55.989333799852,57.369426358903,55.832207512294,56.276351151791,132379800.0
2013-04-03,431.37,437.28,430.31,431.99,12972000.0,0.0,1.0,56.48297221993,57.256819186153,56.344177332587,56.564154135168,90804000.0
2013-04-04,433.76,435.0,425.25,427.72,12801700.0,0.0,1.0,56.795915409316,56.958279239793,55.681628153384,56.005046428607,89611900.0
2013-04-05,424.5,424.95,419.68,423.2,13703400.0,0.0,1.0,55.58342422366,55.642346581494,54.952300301968,55.413204078805,95923800.0
2013-04-08,424.85,427.5,422.49,426.21,10743900.0,0.0,1.0,55.629252724198,55.976239942555,55.320237692,55.80732918343,75207300.0
2013-04-09,426.36,428.5,422.75,426.98,10950500.0,0.0,1.0,55.826969969375,56.10717851552,55.354281720971,55.908151884613,76653500.0
2013-04-10,428.1,437.06,426.01,435.69,13426000.0,0.0,1.0,56.054803086334,57.228012700101,55.781141468837,57.048626855139,93982000.0
2013-04-11,433.72,437.99,431.2,434.33,11727300.0,0.0,1.0,56.790677866398,57.349785572958,56.460712662526,56.870550395906,82091100.0
2013-04-12,434.15,434.15,429.09,429.8,8521900.0,0.0,1.0,56.846981452773,56.846981452773,56.184432273569,56.277398660375,59653300.0
2013-04-15,427.0,427.89,419.55,419.85,11340000.0,0.0,1.0,55.910770656073,56.027305986011,54.935278287483,54.974559859372,79380000.0
2013-04-16,421.57,426.61,420.57,426.24,10920400.0,0.0,1.0,55.199774204872,55.859704612616,55.068835631907,55.811257340619,76442800.0
2013-04-17,420.27,420.6,398.11,402.8,33752000.0,0.0,1.0,55.029554060018,55.072763789096,52.127955283113,52.742057190319,236264000.0
2013-04-18,404.99,405.79,389.742,392.05,23796400.0,0.0,1.0,53.028812665112,53.133563523484,51.032261304541,51.334467530944,166574800.0
2013-04-19,387.97,399.6,385.1,390.53,21759800.0,0.0,1.0,50.800238153247,52.32305375683,50.424444448837,51.135440900037,152318600.0
2013-04-22,392.64,402.2,391.275,398.67,15354300.0,0.0,1.0,51.411721288994,52.66349404654,51.232990136896,52.201280883973,107480100.0
2013-04-23,403.99,408.381,398.81,406.13,23722800.0,0.0,1.0,52.897874092147,53.472825366036,52.219612284188,53.178082638292,166059600.0
2013-04-24,393.54,415.25,392.5,405.462,34630400.0,0.0,1.0,51.529566004662,54.372242423733,51.393389888779,53.090615671551,242412800.0
2013-04-25,411.225,413.94,407.0,408.38,13744200.0,0.0,1.0,53.845214667549,54.200712893149,53.291999196772,53.472694427463,96209400.0
2013-04-26,409.81,418.769,408.25,417.205,27289200.0,0.0,1.0,53.659936586803,54.833015261997,53.455672412978,54.62822733388,191024400.0
2013-04-29,420.45,433.617,420.0,430.12,22868800.0,0.0,1.0,55.053123003152,56.777191193382,54.994200645317,56.319299003723,160081600.0
2013-04-30,435.1,445.25,432.07,442.78,24697800.0,0.0,1.0,56.971373097089,58.300399612685,56.574629221005,57.976981337461,172884600.0
2013-05-01,444.46,444.93,434.39,439.29,18103900.0,0.0,1.0,58.196958140042,58.258499269336,56.878406710284,57.520005717813,126727300.0
2013-05-02,441.78,448.59,440.63,445.52,15065300.0,0.0,1.0,57.846042764496,58.737734446388,57.695463405586,58.335753027385,105457100.0
2013-05-03,451.31,453.23,449.15,449.98,12903600.0,0.0,1.0,59.093887364853,59.345289424946,58.811060047248,58.919739062809,90325200.0
2013-05-06,455.71,462.2,454.31,460.71,17737200.0,0.0,1.0,59.670017085899,60.519808424442,59.486703083748,60.324709950724,124160400.0
2013-05-07,464.97,465.75,453.7,458.658,17276900.0,0.0,1.0,60.882508271555,60.984640358468,59.406830554239,60.056023999,120938300.0
2013-05-08,459.04,465.37,455.81,463.84,16878500.0,0.0,1.0,60.106042533872,60.934883700741,59.683110943195,60.734547684105,118149500.0
2013-05-09,459.81,463.0,455.58,456.77,14231700.0,3.05,1.0,60.608885812079,61.029368937153,60.051317279456,60.208174620785,99621900.0
2013-05-10,457.97,459.71,450.48,452.97,11959000.0,0.0,1.0,60.366350091033,60.595704522892,59.379071530905,59.707285631668,83713000.0
2013-05-13,451.51,457.9,451.5,454.74,11319600.0,0.0,1.0,59.514838809534,60.357123188602,59.513520680615,59.940594450283,79237200.0
2013-05-14,453.85,455.2,442.15,443.86,15968500.0,0.0,1.0,59.823280976516,60.001228380545,58.281070141603,58.506470186706,111779500.0
2013-05-15,439.16,441.0,422.36,428.85,26486200.0,0.0,1.0,57.886949594903,58.12948531595,55.672493011439,56.527958679694,185403400.0
2013-05-16,423.24,437.85,418.9,434.578,21543000.0,0.0,1.0,55.788488356287,57.71427470655,55.216420405558,57.282982924342,150801000.0
2013-05-17,439.05,440.09,431.01,433.26,15282300.0,0.0,1.0,57.872450176797,58.009535584345,56.812674526139,57.109253532853,106976100.0
2013-05-20,431.91,445.8,430.1,442.93,16127800.0,0.0,1.0,56.931306128825,58.762187196939,56.692724794535,58.383884197264,112894600.0
2013-05-21,438.15,445.48,434.2,439.66,16286500.0,0.0,1.0,57.753818574112,58.72000707154,57.233157651214,57.95285604084,114005500.0
2013-05-22,444.05,448.3499,438.22,441.354,15822800.0,0.0,1.0,58.531514636162,59.098296889926,57.763045476543,58.176147079673,110759600.0
2013-05-23,435.95,446.16,435.79,442.14,12607900.0,0.0,1.0,57.463830211991,58.809639838014,57.442740149292,58.279752012685,88255300.0
2013-05-24,440.85,445.66,440.36,445.15,9863100.0,0.0,1.0,58.109713382169,58.743733392077,58.045125065151,58.676508817222,69041700.0
2013-05-28,449.9,451.11,440.85,441.439,13790900.0,0.0,1.0,59.302620053618,59.462113652785,58.109713382169,58.187351175482,96536300.0
2013-05-29,440.0,447.5,439.4,444.95,11806300.0,0.0,1.0,57.997672424077,58.986269113123,57.918584688953,58.650146238847,82644100.0
